,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1124,28,79,40,10,28079040_10_47,2012,3,29.0,V,29.0,V,18.0,V,11.0,V,11.0,V,16.0,V,17.0,V,32.0,V,21.0,V,22.0,V,14.0,V,24.0,V,28.0,V,32.0,V,28.0,V,31.0,V,25.0,V,10.0,V,10.0,V,13.0,V,10.0,V,23.0,V,20.0,V,19.0,V,25.0,V,32.0,V,31.0,V,34.0,V,24.0,V,24.0,V,27.0,V,24.258064516129032
1125,28,79,40,10,28079040_10_47,2012,4,28.0,V,20.0,V,14.0,V,13.0,V,12.0,V,8.0,V,7.0,V,11.0,V,13.0,V,18.0,V,13.0,V,16.0,V,11.0,V,10.0,V,8.0,V,14.0,V,15.0,V,13.0,V,10.0,V,13.0,V,12.0,V,10.0,V,14.0,V,13.0,V,20.0,V,11.0,V,13.0,V,7.0,V,8.0,V,11.0,V,0.0,N,14.966666666666667
1126,28,79,40,10,28079040_10_47,2012,5,12.0,V,14.0,V,16.0,V,12.0,V,10.0,V,11.0,V,18.0,V,15.0,V,22.0,V,23.0,V,28.0,V,38.0,V,27.0,V,22.0,V,16.0,V,26.0,V,48.0,V,41.0,V,16.0,V,9.0,V,17.0,V,14.0,V,16.0,V,20.0,V,37.0,V,20.0,V,14.0,V,20.0,V,24.0,V,30.0,V,35.0,V,23.70967741935484
1127,28,79,40,10,28079040_10_47,2012,6,39.0,V,56.0,V,23.0,V,21.0,V,29.0,V,27.0,V,23.0,V,19.0,V,23.0,V,15.0,V,22.0,V,16.0,V,22.0,V,37.0,V,21.0,V,27.0,V,16.0,V,29.0,V,38.0,V,24.0,V,18.0,V,18.0,V,31.0,V,27.0,V,32.0,V,48.0,V,114.0,V,160.0,V,127.0,V,20.0,V,0.0,N,39.56666666666667
1128,28,79,40,10,28079040_10_47,2012,7,12.0,V,18.0,V,33.0,V,29.0,V,18.0,V,17.0,V,23.0,V,12.0,V,21.0,V,19.0,V,41.0,V,28.0,V,36.0,N,0.0,N,6.0,N,17.0,N,28.0,V,38.0,V,52.0,V,50.0,V,27.0,V,18.0,V,23.0,V,50.0,V,54.0,V,61.0,V,38.0,V,30.0,V,28.0,V,34.0,V,30.0,V,31.9
1129,28,79,40,10,28079040_10_47,2012,8,30.0,V,27.0,V,27.0,V,24.0,V,18.0,V,17.0,V,40.0,V,36.0,V,75.0,V,101.0,V,74.0,V,26.0,V,30.0,V,26.0,V,18.0,V,20.0,V,46.0,V,98.0,V,83.0,V,106.0,V,117.0,V,115.0,V,36.0,V,28.0,V,12.0,V,18.0,V,33.0,V,26.0,V,25.0,V,34.0,V,18.0,V,46.806451612903224
1130,28,79,40,10,28079040_10_47,2012,9,12.0,V,13.0,V,18.0,V,17.0,V,23.0,V,29.0,V,33.0,V,32.0,V,21.0,V,34.0,V,34.0,V,30.0,V,11.0,V,19.0,V,12.0,V,24.0,V,39.0,V,34.0,V,29.0,V,37.0,V,39.0,V,37.0,V,25.0,V,13.0,V,15.0,V,13.0,V,19.0,V,11.0,V,7.0,V,11.0,V,0.0,N,25.3
1131,28,79,40,10,28079040_10_47,2012,10,21.0,V,25.0,V,24.0,V,29.0,V,29.0,V,30.0,V,32.0,V,38.0,V,30.0,V,23.0,V,14.0,V,11.0,V,10.0,V,13.0,V,13.0,V,21.0,V,29.0,V,34.0,V,12.0,V,10.0,V,13.0,V,22.0,V,23.0,V,22.0,V,11.0,V,11.0,V,13.0,V,8.0,V,18.0,V,15.0,V,13.0,V,22.129032258064516
1132,28,79,40,10,28079040_10_47,2012,11,12.0,V,12.0,V,12.0,V,9.0,V,14.0,V,13.0,V,13.0,V,12.0,V,9.0,V,7.0,V,7.0,V,9.0,V,11.0,V,18.0,V,20.0,V,22.0,V,17.0,V,10.0,V,19.0,V,26.0,V,24.0,V,22.0,V,29.0,V,27.0,V,46.0,V,18.0,V,13.0,V,13.0,V,13.0,V,15.0,V,0.0,N,18.733333333333334
1133,28,79,40,10,28079040_10_47,2012,12,9.0,V,18.0,V,28.0,V,12.0,V,9.0,V,15.0,V,18.0,V,11.0,V,12.0,V,30.0,V,22.0,V,22.0,V,26.0,V,9.0,V,7.0,V,8.0,V,12.0,V,18.0,V,13.0,V,11.0,V,11.0,V,10.0,V,13.0,V,13.0,V,14.0,V,15.0,V,25.0,V,22.0,V,20.0,V,16.0,V,12.0,V,17.806451612903224
1182,28,79,47,10,28079047_10_47,2012,1,27.0,V,7.0,V,28.0,V,37.0,V,40.0,V,22.0,V,21.0,V,21.0,V,33.0,V,28.0,V,32.0,V,32.0,V,45.0,V,36.0,V,31.0,V,10.0,V,17.0,V,25.0,V,31.0,V,24.0,V,18.0,V,20.0,V,18.0,V,21.0,V,31.0,V,37.0,V,22.0,V,8.0,V,10.0,V,20.0,V,26.0,V,27.419354838709676
1183,28,79,47,10,28079047_10_47,2012,2,25.0,V,15.0,V,13.0,V,11.0,V,11.0,V,20.0,V,9.0,V,14.0,V,17.0,V,23.0,V,13.0,V,14.0,V,14.0,V,13.0,V,16.0,V,18.0,V,19.0,V,20.0,V,14.0,V,14.0,V,25.0,V,26.0,V,35.0,V,30.0,V,25.0,V,28.0,V,19.0,V,29.0,V,27.0,V,0.0,N,0.0,N,21.724137931034484
1184,28,79,47,10,28079047_10_47,2012,3,36.0,V,30.0,V,18.0,V,13.0,V,14.0,V,20.0,V,21.0,V,35.0,V,24.0,V,23.0,V,20.0,V,27.0,V,36.0,V,37.0,V,32.0,V,36.0,V,27.0,V,9.0,V,10.0,V,17.0,V,9.0,V,24.0,V,24.0,V,18.0,V,28.0,V,32.0,V,35.0,V,38.0,V,29.0,V,30.0,V,31.0,V,27.64516129032258
1185,28,79,47,10,28079047_10_47,2012,4,31.0,V,21.0,V,15.0,V,13.0,V,12.0,V,8.0,V,7.0,V,15.0,V,16.0,V,20.0,V,11.0,V,14.0,V,12.0,V,8.0,V,9.0,V,17.0,V,18.0,V,12.0,V,10.0,V,12.0,V,10.0,V,10.0,V,14.0,V,12.0,V,20.0,V,10.0,V,13.0,V,7.0,V,10.0,V,11.0,V,0.0,N,15.766666666666667
1186,28,79,47,10,28079047_10_47,2012,5,13.0,V,16.0,V,19.0,V,11.0,V,10.0,V,9.0,V,15.0,V,13.0,V,21.0,V,27.0,V,32.0,V,43.0,V,29.0,V,22.0,V,18.0,V,30.0,V,47.0,V,43.0,V,15.0,V,11.0,V,12.0,V,14.0,V,18.0,V,27.0,V,38.0,V,19.0,V,14.0,V,22.0,V,24.0,V,32.0,V,35.0,V,25.0
1187,28,79,47,10,28079047_10_47,2012,6,40.0,V,54.0,V,19.0,V,20.0,V,34.0,V,27.0,V,24.0,V,21.0,V,24.0,V,15.0,V,20.0,V,14.0,V,22.0,V,38.0,V,20.0,V,26.0,V,16.0,V,29.0,V,41.0,V,26.0,V,18.0,V,19.0,V,29.0,V,29.0,V,34.0,V,51.0,V,112.0,V,163.0,V,127.0,V,19.0,V,0.0,N,40.266666666666666
1188,28,79,47,10,28079047_10_47,2012,7,12.0,V,18.0,V,33.0,V,26.0,V,17.0,V,18.0,V,25.0,V,13.0,V,23.0,V,19.0,V,35.0,V,19.0,V,38.0,V,16.0,V,21.0,V,32.0,V,28.0,V,33.0,V,51.0,V,45.0,V,21.0,V,16.0,V,22.0,V,46.0,V,51.0,V,52.0,V,35.0,V,27.0,V,25.0,V,43.0,V,35.0,V,31.387096774193548
1189,28,79,47,10,28079047_10_47,2012,8,28.0,V,22.0,V,24.0,V,26.0,V,17.0,V,15.0,V,36.0,V,44.0,V,78.0,V,105.0,V,79.0,V,21.0,V,25.0,V,19.0,V,16.0,V,17.0,V,48.0,V,90.0,V,81.0,V,107.0,V,110.0,V,111.0,V,38.0,V,27.0,V,11.0,V,17.0,V,31.0,V,26.0,V,24.0,V,30.0,V,20.0,V,45.87096774193548
1190,28,79,47,10,28079047_10_47,2012,9,13.0,V,12.0,V,17.0,V,18.0,V,26.0,V,29.0,V,34.0,V,30.0,V,18.0,V,31.0,V,34.0,V,28.0,V,9.0,V,21.0,V,21.0,V,28.0,V,44.0,V,41.0,V,27.0,V,36.0,V,36.0,V,39.0,V,26.0,V,12.0,V,15.0,V,10.0,V,17.0,V,11.0,V,7.0,V,10.0,V,0.0,N,26.0
1191,28,79,47,10,28079047_10_47,2012,10,24.0,V,25.0,V,32.0,V,33.0,V,36.0,V,32.0,V,30.0,V,32.0,V,29.0,V,20.0,V,11.0,V,11.0,V,8.0,V,12.0,V,10.0,V,20.0,V,26.0,V,31.0,V,9.0,V,9.0,V,15.0,V,29.0,V,31.0,V,27.0,V,10.0,V,9.0,V,13.0,V,8.0,V,22.0,V,14.0,V,12.0,V,22.93548387096774
1192,28,79,47,10,28079047_10_47,2012,11,12.0,V,12.0,V,12.0,V,9.0,V,10.0,V,14.0,V,12.0,V,13.0,V,8.0,V,6.0,V,7.0,V,10.0,V,12.0,V,19.0,V,22.0,V,22.0,V,16.0,V,13.0,V,18.0,V,26.0,V,23.0,V,22.0,V,28.0,V,26.0,V,44.0,V,15.0,V,8.0,V,10.0,V,12.0,V,15.0,V,0.0,N,18.6
1193,28,79,47,10,28079047_10_47,2012,12,10.0,V,20.0,V,22.0,V,11.0,V,8.0,V,15.0,V,18.0,V,14.0,V,16.0,V,29.0,V,24.0,V,26.0,V,25.0,V,8.0,V,6.0,V,7.0,V,9.0,V,18.0,V,13.0,V,9.0,V,10.0,V,9.0,V,15.0,V,18.0,V,15.0,V,16.0,V,22.0,V,28.0,V,17.0,V,17.0,V,12.0,V,18.387096774193548
1242,28,79,48,10,28079048_10_47,2012,1,26.0,V,8.0,V,20.0,V,36.0,V,41.0,V,21.0,V,6.0,V,13.0,V,14.0,V,12.0,V,14.0,V,21.0,V,31.0,V,37.0,V,27.0,V,5.0,V,7.0,V,17.0,V,30.0,V,21.0,V,9.0,V,13.0,V,11.0,V,14.0,V,25.0,V,32.0,V,13.0,V,6.0,V,7.0,V,19.0,V,22.0,V,21.35483870967742
1243,28,79,48,10,28079048_10_47,2012,2,28.0,V,12.0,V,13.0,V,9.0,V,11.0,V,17.0,V,6.0,V,12.0,V,16.0,V,16.0,V,9.0,V,10.0,V,13.0,V,12.0,V,11.0,V,10.0,V,13.0,V,19.0,V,15.0,V,9.0,V,24.0,V,18.0,V,20.0,V,19.0,V,25.0,V,33.0,V,14.0,V,24.0,V,28.0,V,0.0,N,0.0,N,19.0
1244,28,79,48,10,28079048_10_47,2012,3,31.0,V,33.0,V,19.0,V,14.0,V,10.0,V,24.0,V,17.0,V,31.0,V,23.0,V,29.0,V,15.0,V,25.0,V,28.0,V,30.0,V,28.0,V,40.0,V,27.0,V,11.0,V,9.0,V,14.0,V,12.0,V,24.0,V,19.0,V,18.0,V,23.0,V,27.0,V,28.0,V,30.0,V,21.0,V,23.0,V,25.0,V,25.612903225806452
1245,28,79,48,10,28079048_10_47,2012,4,31.0,V,22.0,V,17.0,V,12.0,V,13.0,V,8.0,V,7.0,V,10.0,V,12.0,V,19.0,V,16.0,V,17.0,V,16.0,V,16.0,V,11.0,V,16.0,V,22.0,V,20.0,V,15.0,V,20.0,V,18.0,V,11.0,V,19.0,V,14.0,V,26.0,V,18.0,V,20.0,V,10.0,V,15.0,V,16.0,V,0.0,N,19.133333333333333
1246,28,79,48,10,28079048_10_47,2012,5,18.0,V,14.0,V,24.0,V,19.0,V,14.0,V,12.0,V,21.0,V,20.0,V,20.0,V,27.0,V,33.0,V,43.0,V,28.0,V,25.0,V,19.0,V,30.0,V,56.0,V,41.0,V,25.0,V,15.0,V,15.0,V,19.0,V,16.0,V,22.0,V,37.0,V,20.0,V,20.0,V,31.0,V,28.0,V,31.0,V,38.0,V,28.032258064516128
1247,28,79,48,10,28079048_10_47,2012,6,40.0,V,68.0,V,19.0,V,24.0,V,35.0,V,32.0,V,28.0,V,19.0,V,31.0,V,20.0,V,25.0,V,20.0,V,21.0,V,49.0,V,32.0,V,42.0,V,22.0,V,34.0,V,55.0,V,26.0,V,25.0,V,23.0,V,48.0,V,38.0,V,44.0,V,58.0,V,112.0,V,165.0,V,136.0,V,27.0,V,0.0,N,46.9
1248,28,79,48,10,28079048_10_47,2012,7,21.0,V,29.0,V,34.0,V,40.0,V,29.0,V,24.0,V,32.0,V,19.0,V,26.0,V,40.0,V,59.0,V,31.0,V,54.0,V,40.0,V,36.0,V,46.0,V,42.0,V,48.0,V,56.0,V,58.0,V,36.0,V,25.0,V,32.0,V,64.0,V,68.0,V,50.0,V,39.0,V,37.0,V,34.0,V,38.0,V,28.0,V,42.096774193548384
1249,28,79,48,10,28079048_10_47,2012,8,40.0,V,45.0,V,40.0,V,21.0,V,31.0,V,30.0,V,54.0,V,37.0,V,71.0,V,103.0,V,76.0,V,39.0,V,33.0,V,30.0,V,36.0,V,20.0,V,49.0,V,91.0,V,94.0,V,103.0,V,114.0,V,107.0,V,45.0,V,47.0,V,22.0,V,29.0,V,35.0,V,32.0,V,45.0,V,41.0,V,27.0,V,54.12903225806452
1250,28,79,48,10,28079048_10_47,2012,9,24.0,V,21.0,V,27.0,V,22.0,V,29.0,V,38.0,V,42.0,V,33.0,V,18.0,V,38.0,V,30.0,V,34.0,V,17.0,V,22.0,V,23.0,V,26.0,V,36.0,V,40.0,V,28.0,V,43.0,V,35.0,V,29.0,V,27.0,V,12.0,V,19.0,V,18.0,V,27.0,V,14.0,V,10.0,V,14.0,V,0.0,N,29.6
1251,28,79,48,10,28079048_10_47,2012,10,25.0,V,26.0,V,29.0,V,27.0,V,39.0,V,35.0,V,30.0,V,35.0,V,32.0,V,29.0,V,17.0,V,27.0,V,12.0,V,23.0,V,14.0,V,21.0,V,27.0,V,43.0,V,16.0,V,14.0,V,19.0,V,26.0,V,27.0,V,25.0,V,14.0,V,11.0,V,10.0,V,11.0,V,15.0,V,18.0,V,16.0,V,26.0
1252,28,79,48,10,28079048_10_47,2012,11,17.0,V,15.0,V,19.0,V,14.0,V,18.0,V,12.0,V,15.0,V,16.0,V,12.0,V,10.0,V,9.0,V,10.0,V,17.0,V,27.0,V,18.0,V,14.0,V,13.0,V,11.0,V,19.0,V,25.0,V,17.0,V,24.0,V,25.0,V,19.0,V,36.0,V,20.0,V,13.0,V,18.0,V,18.0,V,16.0,V,0.0,N,20.366666666666667
1253,28,79,48,10,28079048_10_47,2012,12,12.0,V,20.0,V,26.0,V,17.0,V,12.0,V,18.0,V,21.0,V,12.0,V,12.0,V,34.0,V,17.0,V,23.0,V,31.0,V,17.0,V,10.0,V,13.0,V,18.0,V,24.0,V,14.0,V,13.0,V,17.0,V,10.0,V,12.0,V,13.0,V,16.0,V,19.0,V,29.0,V,21.0,V,20.0,V,19.0,V,14.0,V,20.93548387096774
1350,28,79,50,10,28079050_10_47,2012,1,30.0,V,12.0,V,25.0,V,40.0,V,41.0,V,20.0,V,11.0,V,15.0,V,18.0,V,18.0,V,16.0,V,28.0,V,35.0,V,40.0,V,31.0,V,8.0,V,13.0,V,25.0,V,32.0,V,23.0,V,10.0,V,15.0,V,9.0,N,16.0,V,27.0,V,32.0,V,13.0,V,7.0,V,8.0,V,22.0,V,23.0,V,24.483870967741936
1351,28,79,50,10,28079050_10_47,2012,2,29.0,V,18.0,V,14.0,V,10.0,V,10.0,V,15.0,V,10.0,V,9.0,V,18.0,V,16.0,V,9.0,V,10.0,V,11.0,V,14.0,V,10.0,V,13.0,V,14.0,V,18.0,V,13.0,V,11.0,V,23.0,V,18.0,V,19.0,V,19.0,V,21.0,V,31.0,V,14.0,V,23.0,V,27.0,V,0.0,N,0.0,N,19.448275862068964
1352,28,79,50,10,28079050_10_47,2012,3,29.0,V,31.0,V,24.0,V,17.0,V,11.0,V,16.0,V,16.0,V,27.0,V,22.0,V,22.0,V,14.0,V,23.0,V,25.0,V,32.0,V,25.0,V,30.0,V,27.0,V,12.0,V,8.0,V,12.0,V,12.0,V,25.0,V,18.0,V,19.0,V,26.0,V,27.0,V,28.0,V,29.0,V,23.0,V,22.0,V,26.0,V,25.032258064516128
1353,28,79,50,10,28079050_10_47,2012,4,28.0,V,22.0,V,15.0,V,15.0,V,13.0,V,11.0,V,10.0,V,14.0,V,14.0,V,20.0,V,18.0,V,16.0,V,13.0,V,12.0,V,9.0,V,14.0,V,17.0,V,17.0,V,16.0,V,17.0,V,17.0,V,12.0,V,17.0,V,17.0,V,23.0,V,17.0,V,16.0,V,10.0,V,10.0,V,14.0,V,0.0,N,18.766666666666666
1354,28,79,50,10,28079050_10_47,2012,5,14.0,V,14.0,V,17.0,V,14.0,V,13.0,V,13.0,V,20.0,V,18.0,V,20.0,V,23.0,V,30.0,V,40.0,V,27.0,V,23.0,V,20.0,V,26.0,V,47.0,V,42.0,V,15.0,V,10.0,V,16.0,V,17.0,V,14.0,V,23.0,V,30.0,V,18.0,V,14.0,V,20.0,V,22.0,V,28.0,V,39.0,V,25.387096774193548
1355,28,79,50,10,28079050_10_47,2012,6,47.0,V,59.0,V,33.0,V,25.0,V,28.0,V,26.0,V,26.0,V,22.0,V,22.0,V,15.0,V,20.0,V,17.0,V,21.0,V,34.0,V,23.0,V,26.0,V,16.0,V,32.0,V,38.0,V,30.0,V,23.0,V,21.0,V,29.0,V,27.0,V,31.0,V,48.0,V,101.0,V,155.0,V,126.0,V,25.0,V,0.0,N,41.56666666666667
1356,28,79,50,10,28079050_10_47,2012,7,17.0,V,19.0,V,34.0,V,33.0,V,25.0,V,21.0,V,27.0,V,17.0,V,26.0,V,23.0,V,33.0,V,22.0,V,33.0,V,17.0,V,22.0,V,30.0,V,24.0,V,31.0,V,55.0,V,43.0,V,22.0,V,15.0,V,22.0,V,46.0,V,48.0,V,54.0,V,37.0,V,30.0,V,26.0,V,31.0,V,30.0,V,32.74193548387097
1357,28,79,50,10,28079050_10_47,2012,8,23.0,V,22.0,V,22.0,V,23.0,V,16.0,V,14.0,V,30.0,V,36.0,V,72.0,V,95.0,V,76.0,V,23.0,V,25.0,V,20.0,V,16.0,V,17.0,V,40.0,V,82.0,V,82.0,V,98.0,V,111.0,V,101.0,V,30.0,V,25.0,V,11.0,V,16.0,V,32.0,V,27.0,V,24.0,V,28.0,V,16.0,V,43.74193548387097
1358,28,79,50,10,28079050_10_47,2012,9,13.0,V,12.0,V,16.0,V,16.0,V,23.0,V,28.0,V,36.0,V,30.0,V,25.0,V,37.0,V,33.0,V,27.0,V,12.0,V,25.0,V,14.0,V,22.0,V,34.0,N,36.0,N,20.0,V,30.0,V,32.0,V,30.0,V,21.0,V,14.0,V,17.0,V,15.0,V,16.0,V,13.0,V,9.0,V,11.0,V,0.0,N,25.7
1359,28,79,50,10,28079050_10_47,2012,10,21.0,V,23.0,V,25.0,V,24.0,V,28.0,V,25.0,V,28.0,V,30.0,V,27.0,V,29.0,V,22.0,V,12.0,V,12.0,V,17.0,V,17.0,V,26.0,V,32.0,V,37.0,V,17.0,V,13.0,V,15.0,V,27.0,V,27.0,V,30.0,V,14.0,V,20.0,V,14.0,V,9.0,V,25.0,V,17.0,V,21.0,V,25.451612903225808
1360,28,79,50,10,28079050_10_47,2012,11,17.0,V,18.0,V,18.0,V,13.0,V,21.0,V,13.0,V,14.0,V,15.0,V,13.0,V,11.0,V,8.0,V,12.0,V,15.0,V,24.0,V,21.0,V,26.0,V,18.0,V,11.0,V,25.0,V,36.0,V,23.0,V,28.0,V,36.0,V,34.0,V,51.0,V,22.0,V,19.0,V,19.0,V,21.0,V,18.0,V,0.0,N,24.2
1361,28,79,50,10,28079050_10_47,2012,12,10.0,V,19.0,V,32.0,V,16.0,V,13.0,V,23.0,V,24.0,V,13.0,V,16.0,V,39.0,V,22.0,V,30.0,V,37.0,V,15.0,V,13.0,V,12.0,V,20.0,V,27.0,V,21.0,V,21.0,V,19.0,V,15.0,V,17.0,V,14.0,V,16.0,V,22.0,V,34.0,V,28.0,V,24.0,V,22.0,V,18.0,V,24.483870967741936
1446,28,79,55,10,28079055_10_47,2012,1,24.0,V,9.0,V,25.0,V,32.0,V,34.0,V,19.0,V,14.0,V,17.0,V,22.0,V,16.0,V,18.0,V,22.0,V,26.0,V,31.0,V,25.0,V,8.0,V,12.0,V,21.0,V,22.0,V,19.0,V,11.0,V,14.0,V,13.0,V,17.0,V,22.0,V,26.0,V,12.0,V,10.0,V,8.0,V,19.0,V,22.0,V,22.516129032258064
1447,28,79,55,10,28079055_10_47,2012,2,25.0,V,8.0,V,11.0,V,9.0,V,9.0,V,12.0,V,6.0,V,10.0,V,15.0,V,23.0,V,16.0,V,13.0,V,10.0,V,11.0,V,12.0,V,9.0,V,14.0,V,15.0,V,18.0,V,9.0,V,20.0,V,18.0,V,24.0,V,21.0,V,20.0,V,23.0,V,14.0,V,23.0,V,23.0,V,0.0,N,0.0,N,18.96551724137931
1448,28,79,55,10,28079055_10_47,2012,3,28.0,V,31.0,V,20.0,V,15.0,V,7.0,V,13.0,V,17.0,V,22.0,V,18.0,V,19.0,V,16.0,V,22.0,V,26.0,V,26.0,V,23.0,V,31.0,V,25.0,V,7.0,V,7.0,V,7.0,V,8.0,V,20.0,V,14.0,V,14.0,V,22.0,V,21.0,V,22.0,V,24.0,V,20.0,V,18.0,V,21.0,V,22.387096774193548
1449,28,79,55,10,28079055_10_47,2012,4,25.0,V,18.0,V,12.0,V,9.0,V,9.0,V,7.0,V,6.0,V,9.0,V,10.0,V,16.0,V,10.0,V,12.0,V,9.0,V,10.0,V,10.0,V,12.0,V,19.0,V,12.0,V,11.0,V,13.0,V,12.0,V,9.0,V,15.0,V,12.0,V,21.0,V,12.0,V,14.0,V,7.0,V,9.0,V,10.0,V,0.0,N,15.7
1450,28,79,55,10,28079055_10_47,2012,5,13.0,V,13.0,V,22.0,V,11.0,V,10.0,V,10.0,V,18.0,V,15.0,V,20.0,V,24.0,V,29.0,V,34.0,V,25.0,V,21.0,V,16.0,V,24.0,V,45.0,V,40.0,V,16.0,V,9.0,V,10.0,V,15.0,V,11.0,V,19.0,V,28.0,V,17.0,V,15.0,V,20.0,V,19.0,V,30.0,V,30.0,V,23.903225806451612
1451,28,79,55,10,28079055_10_47,2012,6,36.0,V,56.0,V,17.0,V,21.0,V,28.0,V,27.0,V,27.0,V,16.0,V,23.0,V,13.0,V,14.0,V,11.0,V,19.0,V,35.0,V,22.0,V,29.0,V,16.0,V,33.0,V,41.0,V,19.0,V,19.0,V,19.0,V,30.0,V,30.0,V,31.0,V,43.0,V,93.0,V,159.0,V,129.0,V,21.0,V,0.0,N,39.666666666666664
1452,28,79,55,10,28079055_10_47,2012,7,12.0,V,15.0,V,30.0,V,34.0,V,21.0,V,16.0,V,23.0,V,14.0,V,21.0,V,26.0,V,32.0,V,16.0,V,34.0,V,16.0,V,22.0,V,27.0,V,21.0,V,28.0,V,38.0,V,44.0,V,17.0,V,11.0,V,17.0,V,45.0,V,52.0,V,52.0,V,30.0,V,23.0,V,23.0,V,26.0,V,22.0,V,29.741935483870968
1453,28,79,55,10,28079055_10_47,2012,8,29.0,V,24.0,V,24.0,V,21.0,V,20.0,V,16.0,V,32.0,V,32.0,V,60.0,V,89.0,V,64.0,V,26.0,V,27.0,V,21.0,V,22.0,V,14.0,V,35.0,V,83.0,V,76.0,V,88.0,V,100.0,V,93.0,V,43.0,V,34.0,V,15.0,V,22.0,V,32.0,V,28.0,V,36.0,V,29.0,V,14.0,V,44.0
1454,28,79,55,10,28079055_10_47,2012,9,13.0,V,11.0,V,17.0,V,11.0,V,16.0,V,23.0,V,25.0,V,18.0,V,16.0,V,25.0,V,23.0,V,21.0,V,8.0,V,13.0,V,17.0,V,23.0,V,31.0,V,21.0,V,23.0,V,35.0,V,38.0,V,38.0,V,29.0,V,11.0,V,16.0,V,14.0,V,19.0,V,13.0,V,9.0,V,12.0,V,0.0,N,23.5
1455,28,79,55,10,28079055_10_47,2012,10,23.0,V,25.0,V,24.0,V,25.0,V,30.0,V,29.0,V,31.0,V,32.0,V,32.0,V,22.0,V,14.0,V,15.0,V,10.0,V,18.0,V,12.0,V,20.0,V,27.0,V,36.0,V,14.0,V,12.0,V,16.0,V,22.0,V,24.0,V,22.0,V,13.0,V,10.0,V,12.0,V,8.0,V,17.0,V,14.0,V,14.0,V,23.870967741935484
1456,28,79,55,10,28079055_10_47,2012,11,16.0,V,11.0,V,15.0,V,9.0,V,18.0,V,11.0,V,14.0,V,13.0,V,11.0,V,8.0,V,8.0,V,9.0,V,13.0,V,26.0,V,20.0,V,19.0,V,15.0,V,11.0,V,21.0,V,22.0,V,20.0,V,21.0,V,25.0,V,28.0,V,38.0,V,16.0,V,11.0,V,15.0,V,8.0,V,8.0,V,0.0,N,19.933333333333334
1457,28,79,55,10,28079055_10_47,2012,12,10.0,V,16.0,V,25.0,V,12.0,V,7.0,V,19.0,V,18.0,V,11.0,V,17.0,V,29.0,V,19.0,V,21.0,V,25.0,V,9.0,V,8.0,V,8.0,V,12.0,V,21.0,V,18.0,V,12.0,V,12.0,V,11.0,V,10.0,V,12.0,V,12.0,V,19.0,V,25.0,V,21.0,V,19.0,V,12.0,V,10.0,V,19.322580645161292
1650,28,79,57,10,28079057_10_47,2012,1,22.0,V,6.0,V,22.0,V,34.0,V,37.0,V,17.0,V,13.0,V,15.0,V,23.0,V,18.0,V,14.0,V,23.0,V,29.0,V,36.0,V,24.0,V,5.0,V,8.0,V,20.0,V,27.0,V,18.0,V,13.0,V,14.0,V,12.0,V,21.0,V,26.0,V,31.0,V,12.0,V,7.0,V,7.0,V,24.0,V,19.0,V,23.129032258064516
1651,28,79,57,10,28079057_10_47,2012,2,32.0,V,12.0,V,12.0,V,11.0,V,12.0,V,16.0,V,7.0,V,12.0,V,17.0,V,16.0,V,11.0,V,10.0,V,12.0,V,12.0,V,10.0,V,10.0,V,14.0,V,16.0,V,15.0,V,10.0,V,19.0,V,20.0,V,22.0,V,19.0,V,24.0,V,30.0,V,15.0,V,26.0,V,26.0,V,0.0,N,0.0,N,20.310344827586206
1652,28,79,57,10,28079057_10_47,2012,3,29.0,V,37.0,V,19.0,V,14.0,V,9.0,V,14.0,V,17.0,V,30.0,V,19.0,V,20.0,V,15.0,V,20.0,V,22.0,V,26.0,V,22.0,V,33.0,V,24.0,V,9.0,V,12.0,V,10.0,V,15.0,V,25.0,V,20.0,V,17.0,V,20.0,V,26.0,V,27.0,V,26.0,V,22.0,V,20.0,V,24.0,V,24.677419354838708
1653,28,79,57,10,28079057_10_47,2012,4,32.0,V,24.0,V,17.0,V,12.0,V,13.0,V,10.0,V,9.0,V,13.0,V,13.0,V,24.0,V,13.0,V,15.0,V,14.0,V,16.0,V,11.0,V,16.0,V,25.0,V,18.0,V,14.0,V,18.0,V,17.0,V,11.0,V,17.0,V,13.0,V,23.0,V,18.0,V,18.0,V,10.0,V,16.0,V,15.0,V,0.0,N,20.266666666666666
1654,28,79,57,10,28079057_10_47,2012,5,21.0,V,13.0,V,25.0,V,20.0,V,15.0,V,13.0,V,20.0,V,20.0,V,21.0,V,29.0,V,35.0,V,43.0,V,28.0,V,27.0,V,21.0,V,27.0,V,54.0,V,45.0,V,24.0,V,15.0,V,11.0,V,20.0,V,14.0,V,20.0,V,36.0,V,20.0,V,17.0,V,23.0,V,23.0,V,28.0,V,33.0,V,28.548387096774192
